SMILES1,SMILES2
N1C=CN=C1C1=NC=CN1,OC(=O)c1ccc(cc1)N(=O)=O
C1COCCOCCNCCOCCOCCN1,Oc1ccc2ccc(O)cc2c1
OC(=O)C1CC(C(CC1C(O)=O)C(O)=O)C(O)=O,c1cc(ccn1)c1ccncc1
C(Cc1ccncc1)Cc1ccncc1,Nc1ccc(cc1)C(O)=O
OC(=O)c1ccccc1,c1ccc(C=NN=Cc2ccccn2)nc1
Fc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(F)cc1,[O-][n+]1ccccc1
Brc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(Br)cc1,CNC(=O)NC
CC(NC(=O)c1ccc(F)cc1)c1ccc2ccccc2c1,CC(NC(=O)c1ccccc1)c1ccc2ccccc2c1
N#Cc1cc(C#N)c(cc1C#N)C#N,S1C=CSC1=C1SC=CS1
O=C1OC(=O)c2ccc3C(=O)OC(=O)c4ccc1c2c34,c1ccc2cc3ccccc3cc2c1
COC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,COC(=O)C1(NC(=O)c2ccccc2)C(c2ccccc2)C(NC(=O)c2ccccc2)(C1c1ccccc1)C(=O)OC
CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2,Oc1ccccc1
CCN(CC)c1ccc(C=Nc2cc(C)c(C)cc2N=Cc2ccc(cc2O)N(CC)CC)c(O)c1,CCN(CC)c1ccc(C=Nc2cc(C)c(C)cc2NC=C2C=CC(=CC2=O)N(CC)CC)c(O)c1
N1C=CN=C1C1=NC=CN1,OC(=O)c1ccccc1
O=C1Oc2ccccc2c2c1ccc1ccccc21,Oc1ccccc1
Cc1ccccc1C(O)=O,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
OC(=O)CSc1ncccc1C(O)=O,c1cc(ccn1)c1ccncc1
CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,O=C1CCCC(=O)N1
O=C(NCCON(=O)=O)c1cccnc1,OC(=O)CCCCCCC(O)=O
Oc1cccc(O)c1,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1cc[n+]([O-])cc1
OC(=O)c1cccc(O)c1,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1cc[n+]([O-])cc1
OC(=O)c1ccc(O)c(O)c1,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1cc[n+]([O-])cc1
Nc1cccc(c1)C(O)=O,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1cc[n+]([O-])cc1
OC(=O)c1cc(O)c(O)c(O)c1,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1ccncc1
S=C1NC(=S)NC(=S)N1,[O-][n+]1ccccc1
S=C1NC(=S)NC(=S)N1,[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
O=N(=O)c1cc[n+]([O-])cc1,S=C1NC(=S)NC(=S)N1
NC(=O)c1cccc(CN2C=Nc3ccccc23)c1,OC(=O)c1ccc(cc1)N(=O)=O
CC1=Nc2ccccc2N1Cc1cccc(c1)C(N)=O,OC(=O)c1ccc(cc1)N(=O)=O
O1C(=NN=C1c1ccncc1)c1ccncc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O
CCC1(CC)C(=O)NC(=O)NC1=O,c1cc(ccn1)c1ccc(cc1)c1ccncc1
CCC1(CC)C(=O)NC(=O)NC1=O,c1cc(ccn1)c1cncnc1
CC(NC(=O)c1ccccc1C(F)(F)F)c1ccccc1,CC(NC(=O)c1ccccc1N(=O)=O)c1ccccc1
CC(NC(=O)c1ccccc1C(F)(F)F)c1ccccc1,CC(NC(=O)c1ccccc1C)c1ccccc1
CC(NC(=O)c1ccccc1Br)c1ccccc1,CC(NC(=O)c1ccccc1N(=O)=O)c1ccccc1
CC(NC(=O)c1ccccc1C(F)(F)F)c1ccccc1,CC(NC(=O)c1ccccc1I)c1ccccc1
IC#CC#CI,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
Cc1cccc(NC(=O)c2cccc(c2)C(=O)Nc2cccc(C)n2)n1,OC(=O)c1cccc(c1)c1cccc(c1)C(O)=O
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,Oc1ccccc1O
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,Oc1cccc(O)c1
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,c1cncc(c1)c1nnc(nn1)c1cccnc1
Cc1nc(C)c(C)nc1C,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O
CC(C)(C)c1cccc(C=O)c1O,CC(C)(C)c1ccccc1O
Oc1cccc(O)c1O,c1cncnc1
Clc1c(Cl)c(C#N)c(Cl)c(Cl)c1C#N,c1cc2ccc3cccc4ccc(c1)c2c34
N#Cc1cc(C#N)c(cc1C#N)C#N,Nc1ccccc1N
N#Cc1cc(C#N)c(cc1C#N)C#N,Nc1ccc(cc1)c1ccc(N)cc1
Brc1c2ccccc2cc2ccccc12,O=C1N(C2CCC2)C(=O)C2=C1SC1=C(S2)C(=O)N(C2CCC2)C1=O
C1CCCCOCCOCCOc2ccccc2OCCOCCOCCC1,COc1cc(C)cc(c1)C1=Nc2c(N1)c(ccc2c1ccccc1)c1ccccc1
CC1=C(C=C(C#N)C(=O)N1)c1ccncc1,COc1cc(C=CC(O)=O)ccc1O
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12
Fc1c(I)c(F)c(I)c(F)c1I,O=C(c1ccccc1)c1ccccn1
Fc1c(I)c(F)c(I)c(F)c1I,O=C(c1ccccc1)c1cccnc1
Fc1c(I)c(F)c(I)c(F)c1I,O=C(c1ccccc1)c1ccncc1
CC1=NC=CN1,CCOC(=O)C1=Cc2ccc(O)cc2OC1=O
Nc1cnccn1,OC(=O)CCC(O)=O
Nc1cnccn1,OC(=O)CCCC(O)=O
Nc1cnccn1,OC(=O)CCCCCC(O)=O
CN1C(=O)C(Cc2ccc3ccccc3c2)N=C(c2ccc(O)cc2)c2cc(Cl)ccc12,OC(=O)C=CC(O)=O
Nc1ncc(Br)nc1Br,OC(=O)c1c(F)c(F)c(F)c(F)c1F
Nc1ncc(Br)nc1Br,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
Nc1ncc(Br)nc1Br,OC(=O)c1c(F)cccc1F
CCN(CC)CC(=O)Nc1c(C)cccc1C,Fc1c(F)c(Br)c(F)c(F)c1Br
CCN(CC)CC(=O)Nc1c(C)cccc1C,Fc1c(F)c(I)c(F)c(F)c1I
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,Fc1c(F)c(Br)c(F)c(F)c1Br
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,Fc1c(F)c(I)c(F)c(F)c1I
Fc1c(F)c(Br)c(F)c(F)c1Br,NC(=O)c1cnccn1
Fc1c(F)c(I)c(F)c(F)c1I,NC(=O)c1cnccn1
COC(=O)c1ccc(C=Cc2ccncc2)cc1,Fc1c(F)c(I)c(F)c(F)c1I
COC(=O)c1ccc(C=Cc2ccncc2)cc1,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I
Nc1cc(cc(c1)C(O)=O)C(O)=O,O=C1NC=Nc2ccccc12
Nc1cc(cc(c1)C(O)=O)C(O)=O,c1ccc2cnccc2c1
CCN1CCN(CC1)c1cc2N(C=C(C(O)=O)C(=O)c2cc1F)C1CC1,COc1cc(C=O)ccc1O
CC(=NO)C(C)=NO,c1cnc2c(c1)ccc1cccnc21
CC(=NO)C(C)=NO,c1ccc2nc3ccccc3cc2c1
OC(=O)CNC(=O)CN1C=C(F)C(=O)NC1=O,c1cc(ccn1)c1ccncc1
CN1C(=O)C(Cc2ccc3ccccc3c2)N=C(c2ccc(O)cc2)c2cc(Cl)ccc12,OC(=O)CCC(O)=O
NC(=O)N1c2ccccc2C=Cc2ccccc12,NC(=O)c1ccccc1
COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,NC(=O)N1c2ccccc2C=Cc2ccccc12
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,Nc1ccc2ccc3c(N)ccc4ccc1c2c34
CCCCN1C=C(C(=O)NC1=O)C1=CSC(S1)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
CN1N=C(N=C1N(=O)=O)N(=O)=O,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O
CCCCCCOc1ccc(cc1)N1C=CC(=O)C=C1,OC(=O)c1ccc(cc1)C#N
CC1(C)CC(=O)C=C(C1)NC1=NNC(=C1)c1ccc(Br)cc1,ClC(=CC#N)c1ccc(Br)cc1
N#Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
N#Cc1cccnc1,OC(=O)CCCCC(O)=O
Nc1ncnc2NC=Nc12,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
NC(=O)c1cccc(N)c1,[NH3+]C(CC(C)C)C(=O)NC(CC(C)C)C(=O)[O-]
Fc1c(F)c(F)c(C#Cc2cc(cc(c2)C#Cc2c(F)c(F)c(F)c(F)c2F)C#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,c1ccc(cc1)C#Cc1cc(cc(c1)C#Cc1ccccc1)C#Cc1ccccc1
Nc1ccccc1C(O)=O,O=N(=O)c1cccc(c1)N(=O)=O
CC1=CC(=O)NC(=N1)N,Cc1ccc(c(C)c1)C(O)=O
CN1c2ccc(Br)cc2c2cc(Br)ccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
C1CN2CN3CCN(CN1C3)C2,Oc1ccc(O)cc1
Fc1c(I)c(F)c(I)c(F)c1I,c1cc(ccn1)C=Cc1ccc(C=Cc2ccncc2)cc1
Fc1c(I)c(F)c(I)c(F)c1I,c1cc(ccn1)C=Cc1ccncc1
Fc1c(I)c(F)c(I)c(F)c1I,c1cc(ccn1)c1ccncc1
NC(=O)N1c2ccccc2C=Cc2ccccc12,OC(=O)C=CC(O)=O
ClC1CCCCCC1,c1ccc2c(c1)cc1ccccc1c2c1c2ccccc2cc2ccccc12
ClC1=NN2C=CN=C2C(=C1)C1CCCCC1,OC(=O)C1CCCCC1
Clc1c(Cl)c(I)c(Cl)c(I)c1Cl,c1cc(ccn1)C1C(C(C1c1ccncc1)c1ccncc1)c1ccncc1
CN1C(=O)N(C)c2nncnc2C1=O,N1C=Cc2ccccc12
CC1=Cc2ccccc2N1,CN1C(=O)N(C)c2nnc[n+]([O-])c2C1=O
CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
BrC1=NC=CN1,Cc1ccc2ccc3ccc(C)nc3c2n1
CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C,Oc1cc(O)cc(O)c1
CC(C)(C)c1cc(O)c2C3CCC(C3)c2c1O,CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C
Cc1ccccc1C(O)=O,Cc1ccnc(N)n1
CC(=Nc1ccccc1N)C1=CC=CN1,CC(=O)C1=CC=CN1
C1CN2CCN1CC2,Oc1ccc(Br)cc1
Cc1ccc(cc1)S(O)(=O)=O,Cc1ccc2NC3=C(c2c1)C1=NCCCN1C=C3
CCN(CC)C(=O)c1ccc(cc1)C(=O)N(CC)CC,Oc1cc(O)cc(O)c1
C(Cc1ccncc1)c1ccncc1,OC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O
CC(=O)Nc1ccc(O)cc1,NC1CCC(N)CC1
OC(=O)C1CCC(CC1)C(O)=O,[O-]c1cc[nH+]cc1
Cc1cncc(C)c1,Fc1c(F)c(I)c(F)c(F)c1I
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2cnccc2c1
Fc1c(F)c(I)c(F)c(I)c1F,c1ccc2nc3ccccc3cc2c1
Fc1c(F)c(I)c(F)c(I)c1F,c1ccc2cnccc2c1
Fc1c(F)c(I)c(F)c(I)c1F,c1cnccn1
Fc1c(F)c(I)c(F)c(I)c1F,c1ccc2nc3ccccc3nc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1cnccn1
C1CNCCN1,Fc1c(F)c(I)c(F)c(I)c1F
Fc1c(F)c(I)c(F)c(I)c1F,c1ccc2nccnc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2nccnc2c1
C1CN2CCN1CC2,Fc1c(F)c(I)c(F)c(I)c1F
CCOc1ccccc1C1=NNC(=S)N1N,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
Cc1cncc(C)c1,Fc1c(F)c(I)c(F)c(I)c1F
Oc1ccccc1,[NH3+]CCNC(=O)c1ccccc1[O-]
Oc1cccc(C=O)c1,c1ccc2nc3ccccc3cc2c1
Oc1ccc(C=O)cc1,c1ccc2nc3ccccc3cc2c1
Nc1ccc(cc1)C(O)=O,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
CN(C)c1ccc(C=O)cc1,Oc1ccc(cc1)N(=O)=O
Clc1cc(Cl)c(Cl)c(I)c1Cl,c1cc(ccn1)C#Cc1ccncc1
CC=CC=CC(O)=O,Nc1nc(N)nc(n1)c1ccccc1
Cc1[nH+]c([S-])nc(C)c1,NC(N)=S
CN1c2ccccc2c2cc3N(C)c4ccccc4c3cc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
CN1c2ccccc2c2cc3N(C)c4ccccc4c3cc12,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
Cc1cccc(C)c1N,Cc1cccc(C)c1N=CC1=CC=C(N1)c1ccccc1
CCCCc1c[nH+]c(cc1)C(=O)[O-],CCCCc1ccc(nc1)C(O)=O
Clc1ccc(CNN(=O)=O)cc1,NCc1ccc(Cl)cc1
Cc1c(C)c(N#[C])c(C)c(C)c1N#[C],Fc1c(I)c(F)c(I)c(F)c1I
Cc1cccc[n+]1[O-],Oc1ccc(cc1)N(=O)=O
OC(=O)C1CCC(CC1)CN1C(=O)c2ccccc2C1=O,c1cc(ccn1)c1ccncc1
COc1cc(ccc1N)c1ccc(N)c(OC)c1,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O
Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O,c1cnc2c(c1)ccc1cccnc21
O1c2ccccc2C=C1c1ccncc1,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O
Fc1c(F)c(I)c(F)c(F)c1I,N#CN1CCCCC1
Brc1ccc(Oc2nc(Oc3ccc(Br)cc3)nc(Oc3ccc(Br)cc3)n2)cc1,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
CC(C)(C)c1cc(Nc2cc(cc(c2O)C(C)(C)C)C(C)(C)C)c(O)c(c1)C(C)(C)C,CC(C)(C)c1cc2N=C3C(=O)C(=CC(=C3Oc2c(c1)C(C)(C)C)C(C)(C)C)C(C)(C)C
N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2c(c1)c1cccc3cccc2c13
Oc1cc(O)c(Cl)cc1Cl,S1C=CC(=C1)C=Cc1ccncc1
OC1=C(Br)C(=O)C(=C(Br)C1=O)O,c1ccc2nc3ccccc3nc2c1
OC1=C(Br)C(=O)C(=C(Br)C1=O)O,c1ccc2nccnc2c1
OC1=C(Br)C(=O)C(=C(Br)C1=O)O,c1cnccn1
COc1ccc(cc1)C(C)(C)C(=O)C(C)(C)c1ccc(O)cc1,O=C1CCC(CC1)C1CCC(=O)CC1
CC(C)(c1ccc(O)cc1)C(=O)C(C)(C)c1ccc(O)cc1,O=C1CCC(CC1)C1CCC(=O)CC1
NNC(=O)c1ccncc1,Oc1cc(O)cc(O)c1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,O=C1CCCCCN1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,NC(=O)c1ccncc1
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,Nc1ccc(cc1)C(O)=O
COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,NC(=O)c1ccccn1
C(=CC=Cc1ccccc1)C=Cc1ccccc1,Fc1c(F)c(F)c(C=CC=CC=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,c1ccc(nc1)c1nc(nc(n1)c1ccccn1)c1ccccn1
Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,OC(=O)c1ccc(cc1)C(O)=O
COc1ccc(C=CC=O)cc1,Nc1ccc(cc1N(=O)=O)N(=O)=O
Fc1c(F)c(I)c(F)c(F)c1I,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
Fc1c(F)c(I)c(F)c(F)c1I,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc2ccc3cccc4ccc(c1)c2c34
Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1ccc2cc3ccccc3cc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2cc3cc4ccccc4cc3cc2c1
CN1N=NC2=C(N=CN2C1=O)C(N)=O,[O-][n+]1ccc(cc1)c1cc[n+]([O-])cc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2cc3c(ccc4ccccc34)cc2c1
CC(C)=NNC(=O)c1ccncc1,OC(=O)C=Cc1ccccc1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1cc(O)cc(O)c1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccc(O)c(O)c1
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)C=Cc1ccccc1
Nc1ccc(cc1)C#N,Nc1ccc(cc1)C(O)=O
C(CNC1(c2ccccc2)c2ccccc2Sc2ccccc12)NC1(c2ccccc2)c2ccccc2Sc2ccccc12,CNc1ccccc1
COc1cc(OC)c2CCCc3cc(CCCc1c2)c(OC)cc3OC,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
NC(=O)c1cccc(c1)N(=O)=O,OC(=O)c1ccccc1O
NC(=O)c1cccnc1,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12
NC(N)=O,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12
Fc1ccc(cc1)C1=CC=NN1,Fc1ccc(cc1)C1=NNC=C1
OC(=O)C=CC(O)=O,[O-][n+]1ccccc1c1cccc[n+]1[O-]
OC(=O)CC(=C)C(O)=O,[O-][n+]1ccccc1c1cccc[n+]1[O-]
OC(=O)CCC(O)=O,[O-][n+]1ccccc1c1cccc[n+]1[O-]
O=CNC1CCCCC1,OC(=O)c1cccc(c1)N(=O)=O
OC(=O)C(O)=O,[O-][n+]1ccccc1c1cccc[n+]1[O-]
IC(I)=C(I)I,c1ccc2nc3ccccc3nc2c1
IC(I)=C(I)I,N#Cc1ccc(cc1)C#N
IC(I)=C(I)I,c1ccc(nc1)c1ccccn1
Cc1ccc(cc1)c1nc(nc(n1)c1ccc(C)cc1)c1ccc(C)cc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
Cc1ccc(cc1)c1cc(cc(c1)c1ccc(C)cc1)c1ccc(C)cc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
ClC1=CC=C(S1)c1cc(cc(c1)C1=CC=C(Cl)S1)C1=CC=C(Cl)S1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1
CCCC(=O)N1N=C(CC1c1ccccc1O)C1=C(C)N=C2C=C(C)C=CN12,CCCC(O)=O
N1C(=Nc2ccccc12)C=Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Oc1ccc(I)cc1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Oc1c(Cl)cc(Cl)cc1Cl
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Oc1ccc(I)cc1
O=C(Nc1ccccc1)Nc1cccc2ncccc12,OC(=O)c1ccc(cc1)C(O)=O
Nc1ccc(cc1)C(O)=O,Nc1ccccn1
Oc1cc(O)c(Cl)cc1Cl,c1cc(ccn1)C=Cc1ccncc1
OC(=O)C=CC(O)=O,c1ccc2nc3ccccc3nc2c1
CC(=CC(O)=O)C(O)=O,c1ccc2nc3ccccc3nc2c1
OC(=O)CCC(O)=O,c1ccc2nc3ccccc3nc2c1
OC(=O)CCCC(O)=O,c1ccc2nc3ccccc3nc2c1
COCCNC(=O)C1=C2N=CC=C(N2N=C1)c1cnccn1,Oc1c(F)c(F)c(F)c(F)c1F
COc1c2OC=Cc2cc2C=CC(=O)Oc12,OC(=O)C(O)=O
COc1c2OC=Cc2cc2C=CC(=O)Oc12,Nc1ccc(cc1)C(O)=O
O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCC)ccc32)c1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N
CCCCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCCCCCC)ccc32)c1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N
CCCCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCCCCCC)ccc32)c1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
Brc1cncc(c1)c1ccncc1,Fc1c(F)c(I)c(F)c(F)c1I
CCCCc1ccc2c(SC3=C2Sc2cc(CCCC)ccc32)c1,FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N
CCCCc1ccc2c(SC3=C2Sc2cc(CCCC)ccc32)c1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N
CCCCc1ccc2c(SC3=C2Sc2cc(CCCC)ccc32)c1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
CCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCC)ccc32)c1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
OC(=O)c1cccc(Br)c1,OC(=O)c1ccccc1SSc1ccccc1C(O)=O
COc1cc(C=CC(O)=O)ccc1O,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1
CSC1=C(SCC(N)=O)SC(S1)=C1SC2=C(SCCS2)S1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=C2Sc3nc4ccccc4nc3SC2=C1
CCCOC(=O)c1ccc(O)cc1,c1cc(ccn1)C=NN=Cc1ccncc1
CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],Oc1ccccc1O
CN(C)c1ccncc1,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I
Brc1c(Br)c(I)c(Br)c(Br)c1I,CN(C)c1ccncc1
CN(C)c1ccncc1,Fc1c(F)c(I)c(Br)c(Br)c1I
ClC1CCCCC1,N#Cc1ccc(cc1)N1c2ccc(cc2Sc2cc(ccc12)c1ccc(cc1)C#N)c1ccc(cc1)C#N
CC1=CC(=CC(=O)O1)OCc1cccc(C)c1,O=C1NC(=O)C=C1
CC=CC(=O)CC1(N2N(C3=CC=CCC3=C2O)c2ccc(Cl)cc12)c1ccccc1,CCCC(=O)CC1(N2N(c3ccccc3C2=O)c2ccc(Cl)cc12)c1ccccc1
NC1=NC(=O)NC=C1F,Oc1ccc(O)cc1
NC1=NC(=O)NC=C1F,Oc1ccccc1O
OC(=O)COc1cccc(OCC(O)=O)c1,c1cc(ccn1)c1ccncc1
Cc1[n+]([O-])c(C)c([n+]([O-])c1C)c1[n+]([O-])c(C)c(C)[n+]([O-])c1C,N#CC(C#N)=C(C#N)C#N
Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,c1ccc2ccccc2c1
Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,c1ccc2cc3cc4ccccc4cc3cc2c1
Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,c1cc2ccc3cccc4ccc(c1)c2c34
Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F,c1ccc2c(c1)c1ccccc1c1ccccc21
O=S(=O)(c1ccncc1)c1ccncc1,OC(=O)c1cccc(Cl)c1
C[N+]1(CCOCC1)CC(=O)[O-],OC(C(O)C(O)=O)C(O)=O
OC(=O)C(O)=O,c1cnc2ccc3ncccc3c2c1
OC(=O)c1ccc(cc1)C(O)=O,c1cnc2ccc3ncccc3c2c1
OC(=O)C1CC(CC(C1)C(O)=O)C(O)=O,c1cnc2ccc3ncccc3c2c1
OC(=O)c1ccc(C(O)=O)c2ccccc12,c1cnc2ccc3ncccc3c2c1
CCOC(C)OO,Nc1ccc2C(=O)N(c3ccc(cc3)c3ccc(cc3)N(c3ccccc3)c3ccccc3)C(=O)c3cccc1c23
C1CN2CCN3CCCN4CCN(C1)C2C34,Fc1c(F)c(F)c(c(I)c1F)c1c(F)c(F)c(F)c(c1F)c1c(F)c(F)c(F)c(F)c1I
C1CN2CCN3CCCN4CCN(C1)C2C34,Fc1c(F)c(F)c(c(I)c1F)c1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1I
CN1CCN(C)C2C1N(C)CCN2C,Fc1c(F)c(F)c(c(I)c1F)c1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1I
Brc1ccc(NC(=O)NC(=O)CC2=C(CCCC2)C(C#N)C(=O)Nc2ccc(Br)cc2)cc1,NC(=O)Nc1ccc(Br)cc1
COc1cccc(OC)c1C1=CC(=O)c2ccccc2O1,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
COc1ccc2c(C)cc(C)nc2c1,Cc1ccc(cc1)S(O)(=O)=O
BrC#CC#CBr,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
COc1cncc(c1)C#Cc1ccc(F)nc1,OC(=O)c1ccc(cc1)N(=O)=O
Fc1ccc(cn1)C#Cc1cccnc1,OC(=O)c1ccc(cc1)N(=O)=O
COc1cncc(c1)C#Cc1cccnc1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
O=C(Nc1ncnc2N=CNc12)c1ccccc1,Oc1ccc[nH+]c1C(=O)[O-]
O=C(Nc1ncnc2N=CNc12)c1ccccc1,OC(C(O)C(O)=O)C(O)=O
CC(C)c1ccc(C)cc1O,c1ccc2nc3ccccc3nc2c1
COc1cc(CC=C)ccc1O,c1ccc2nc3ccccc3nc2c1
